,naf_distance,naf_velocity
4113,-96.66400000000039,-18.2698
4114,-95.66299999999998,-18.7074
4115,-94.67299999999994,-18.5117
4116,-93.68299999999991,-17.4567
4117,-92.69299999999987,-17.2409
4118,-91.70299999999983,-19.7662
4119,-90.70200000000021,-19.5208
4120,-89.71200000000017,-17.6816
4121,-88.72200000000014,-17.3671
4122,-87.7320000000001,-17.4481
4123,-86.74200000000006,-16.4467
4124,-85.74100000000044,-15.347
4125,-84.7510000000004,-15.08
4126,-83.76100000000037,-15.6076
4127,-82.77100000000033,-15.2214
4128,-81.78100000000029,-15.5926
4129,-80.77999999999989,-14.6627
4130,-79.78999999999985,-14.4561
4131,-78.79999999999981,-14.6737
4132,-77.80999999999977,-14.5015
4133,-76.81999999999974,-14.6535
4134,-75.83000000000048,-13.9121
4135,-74.82900000000008,-14.1112
4136,-73.83900000000004,-13.7056
4137,-72.849,-13.5718
4138,-71.85899999999997,-12.8725
4139,-70.86899999999993,-12.2882
4140,-69.86800000000031,-11.9317
4141,-68.87800000000027,-12.0043
4142,-67.88800000000023,-11.7491
4143,-66.8980000000002,-9.1759
4144,-65.90800000000016,-8.1812
4145,-64.90699999999975,-9.3035
4146,-63.9170000000005,-8.6406
4147,-62.92700000000046,-8.9921
4148,-61.937000000000424,-10.8286
4149,-60.947000000000386,-9.4273
4150,-57.96599999999991,-8.6137
4151,-51.02500000000006,-4.4355
4152,-50.035000000000025,-6.68
4153,-48.04400000000038,-6.7634
4154,-47.054000000000315,-3.6028
4155,-46.064000000000306,-2.9538
4156,-45.07400000000024,-3.7239
4157,-44.072999999999865,-4.2248
4158,-43.0829999999998,-4.3997
4159,-42.09299999999979,-2.0189
4160,-41.102999999999724,-2.5547
4161,-40.11300000000048,-1.915
4162,-39.11200000000008,-1.1548
4163,-38.12200000000004,-0.6547
4164,-37.132000000000005,-0.7148
4165,-36.14199999999997,-0.3293
4166,-35.15199999999993,-0.3984
4167,-34.151000000000295,0.7269
4168,-33.161000000000286,2.0762
4169,-32.17100000000022,1.2542
4170,-31.18100000000021,1.1184
4171,-30.191000000000145,0.8394
4172,-29.18999999999977,0.7685
4173,-28.2000000000005,0.4709
4174,-27.210000000000463,1.4146
4175,-26.220000000000425,2.083
4176,-25.230000000000388,2.3435
4177,-24.24000000000035,2.5868
4178,-23.238999999999947,1.8942
4179,-22.24899999999991,1.6935
4180,-21.258999999999872,0.5171
4181,-20.268999999999835,0.8447
4182,-19.278999999999797,2.096
4183,-18.27800000000019,2.6157
4184,-17.288000000000125,3.4335
4185,-16.298000000000116,3.7324
4186,-15.30800000000005,3.706
4187,-14.31800000000004,3.5173
4188,-13.317000000000405,3.8108
4189,-12.327000000000368,3.816
4190,-11.33700000000033,3.3868
4191,-10.347000000000293,3.2339
4192,-9.357000000000255,3.5346
4193,-8.355999999999852,3.3352
4194,-7.365999999999815,2.2539
4195,-6.375999999999777,0.0862
4196,-5.38599999999974,0.9177
4197,-4.39600000000047,1.7433
4198,-1.4150000000000205,2.6803
4199,-180.0,-16.8594
4200,-178.99900000000036,-15.2027
4201,-170.07800000000046,-18.5926
4202,-169.08800000000042,-20.71
4203,-168.08700000000002,-21.6323
4204,-167.09699999999998,-22.0267
4205,-166.10699999999994,-21.131
4206,-165.1169999999999,-20.972
4207,-164.12699999999987,-22.9672
4208,-163.12600000000026,-18.961
4209,-162.1360000000002,-20.4196
4210,-161.14600000000019,-22.1217
4211,-160.15600000000012,-22.1397
4212,-159.1660000000001,-22.9366
4213,-158.16500000000048,-23.0635
4214,-157.17500000000044,-22.7166
4215,-156.1850000000004,-23.4344
4216,-155.19500000000036,-25.5506
4217,-154.20500000000033,-25.4499
4218,-152.21399999999988,-19.7399
4219,-151.22399999999985,-17.9032
4220,-150.2339999999998,-18.8383
4221,-149.24399999999977,-19.5058
4222,-148.24300000000017,-19.6551
4223,-147.2530000000001,-19.9153
4224,-146.2630000000001,-20.6475
4225,-145.27300000000002,-21.7219
4226,-143.29299999999995,-20.2843
4227,-142.29200000000034,-19.3446
4228,-141.3020000000003,-19.0656
4229,-140.31200000000027,-19.6723
4230,-139.32200000000023,-19.851
4231,-138.3320000000002,-19.8708
4232,-137.3309999999998,-21.1497
4233,-136.34099999999975,-20.3257
4234,-135.3510000000005,-18.0318
4235,-134.36100000000044,-21.7182
4236,-133.37100000000044,-23.326
4237,-132.37,-22.2719
4238,-131.38,-22.048
4239,-130.38999999999993,-24.5048
4240,-129.39999999999992,-23.6466
4241,-128.40999999999985,-21.6975
4242,-127.40900000000025,-22.4576
4243,-126.41900000000021,-23.3976
4244,-125.42900000000017,-22.0771
4245,-124.43900000000014,-22.2948
4246,-123.4490000000001,-21.5634
4247,-122.45900000000006,-20.0634
4248,-121.45800000000044,-18.7314
4249,-120.4680000000004,-18.1206
4250,-119.47800000000036,-18.2645
4251,-118.48800000000033,-18.5563
4252,-117.49800000000029,-18.2996
4253,-116.49699999999989,-17.5414
4254,-115.50699999999985,-17.6877
4255,-114.51699999999981,-19.7853
4256,-112.53700000000052,-19.9815
4257,-111.53600000000012,-17.8927
4258,-110.54600000000008,-16.6635
4259,-109.55600000000004,-16.6724
4260,-108.566,-16.8573
4261,-107.57599999999996,-16.2687
4262,-106.57500000000034,-16.9714
4263,-105.5850000000003,-18.2876
4264,-104.59500000000027,-17.67
4265,-103.60500000000023,-16.3938
4266,-102.6150000000002,-15.7635
4267,-101.61399999999979,-15.7092
4268,-100.62399999999975,-15.7156
4269,-99.6340000000005,-16.1278
4270,-98.64400000000046,-15.9754
4271,-97.65400000000042,-17.6398
4272,-96.66400000000039,-19.8459
4273,-95.66299999999998,-19.663
4274,-94.67299999999994,-18.4071
4275,-93.68299999999991,-17.2769
4276,-92.69299999999987,-16.4419
4277,-91.70299999999983,-17.2312
4278,-90.70200000000021,-19.2886
4279,-89.71200000000017,-17.691
4280,-88.72200000000014,-16.8229
4281,-87.7320000000001,-16.019
4282,-86.74200000000006,-15.2148
4283,-85.74100000000044,-14.3859
4284,-84.7510000000004,-13.8297
4285,-83.76100000000037,-14.6201
4286,-82.77100000000033,-14.1838
4287,-81.78100000000029,-16.1333
4288,-80.77999999999989,-14.1692
4289,-79.78999999999985,-13.4748
4290,-78.79999999999981,-13.272
4291,-77.80999999999977,-13.3054
4292,-76.81999999999974,-13.6425
4293,-75.83000000000048,-13.2466
4294,-74.82900000000008,-13.7365
4295,-73.83900000000004,-13.3573
4296,-72.849,-13.226
4297,-71.85899999999997,-12.6238
4298,-70.86899999999993,-12.3072
4299,-69.86800000000031,-12.6994
4300,-68.87800000000027,-12.2696
4301,-67.88800000000023,-12.2411
4302,-66.8980000000002,-11.4561
4303,-65.90800000000016,-10.7493
4304,-64.90699999999975,-9.338
4305,-63.9170000000005,-8.6326
4306,-62.92700000000046,-7.9845
4307,-61.937000000000424,-9.499
4308,-60.947000000000386,-10.6587
4309,-58.955999999999946,-7.6715
4310,-57.96599999999991,-7.8897
4311,-56.97599999999987,-9.0536
4312,-51.02500000000006,-6.0894
4313,-48.04400000000038,-6.6442
4314,-47.054000000000315,-3.2657
4315,-46.064000000000306,-2.676
4316,-45.07400000000024,-3.4975
4317,-44.072999999999865,-4.3629
4318,-43.0829999999998,-4.7993
4319,-42.09299999999979,-1.5526
4320,-41.102999999999724,-1.9698
4321,-40.11300000000048,-1.4629
4322,-39.11200000000008,-1.1276
4323,-38.12200000000004,-0.861
4324,-37.132000000000005,-1.2488
4325,-36.14199999999997,-0.828
4326,-35.15199999999993,0.0303
4327,-34.151000000000295,1.0969
4328,-33.161000000000286,2.4346
4329,-32.17100000000022,1.3322
4330,-31.18100000000021,1.0341
4331,-30.191000000000145,0.9246
4332,-29.18999999999977,0.7437
4333,-28.2000000000005,0.2515
4334,-27.210000000000463,1.2074
4335,-26.220000000000425,2.0715
4336,-25.230000000000388,1.5408
4337,-24.24000000000035,0.7488
4338,-23.238999999999947,1.7203
4339,-22.24899999999991,1.6234
4340,-21.258999999999872,0.3533
4341,-20.268999999999835,0.5988
4342,-19.278999999999797,1.5327
4343,-18.27800000000019,2.4202
4344,-17.288000000000125,3.36
4345,-16.298000000000116,3.9406
4346,-15.30800000000005,4.0512
4347,-14.31800000000004,3.923
4348,-13.317000000000405,4.4565
4349,-12.327000000000368,3.6446
4350,-11.33700000000033,3.1125
4351,-10.347000000000293,3.1482
4352,-9.357000000000255,3.5515
4353,-8.355999999999852,3.6909
4354,-7.365999999999815,2.7287
4355,-6.375999999999777,1.7436
4356,-5.38599999999974,1.6007
4357,-4.39600000000047,1.7912
4358,-1.4150000000000205,2.5405
4359,-180.0,-17.7824
4360,-178.99900000000036,-16.6213
4361,-170.07800000000046,-21.3484
4362,-169.08800000000042,-19.6341
4363,-168.08700000000002,-21.2499
4364,-167.09699999999998,-24.1783
4365,-166.10699999999994,-23.189
4366,-165.1169999999999,-23.5795
4367,-164.12699999999987,-25.2411
4368,-163.12600000000026,-21.8855
4369,-162.1360000000002,-20.8695
4370,-161.14600000000019,-20.7973
4371,-160.15600000000012,-21.0905
4372,-159.1660000000001,-23.2409
4373,-158.16500000000048,-22.7776
4374,-157.17500000000044,-21.2485
4375,-156.1850000000004,-21.5512
4376,-155.19500000000036,-23.3919
4377,-154.20500000000033,-25.0229
4378,-153.20399999999992,-22.0123
4379,-152.21399999999988,-18.9758
4380,-151.22399999999985,-18.9349
4381,-150.2339999999998,-18.808
4382,-149.24399999999977,-18.8665
4383,-148.24300000000017,-19.5371
4384,-147.2530000000001,-19.944
4385,-146.2630000000001,-20.1079
4386,-145.27300000000002,-21.514
4387,-143.29299999999995,-21.237
4388,-141.3020000000003,-19.0277
4389,-140.31200000000027,-19.9602
4390,-139.32200000000023,-20.1287
4391,-138.3320000000002,-20.5012
4392,-137.3309999999998,-22.4883
4393,-136.34099999999975,-22.0322
4394,-135.3510000000005,-20.2369
4395,-134.36100000000044,-21.3025
4396,-133.37100000000044,-21.9905
4397,-132.37,-24.5339
4398,-131.38,-24.4208
4399,-130.38999999999993,-24.4632
4400,-129.39999999999992,-22.3515
4401,-128.40999999999985,-20.8938
4402,-127.40900000000025,-21.8041
4403,-126.41900000000021,-22.2223
4404,-125.42900000000017,-21.2525
4405,-124.43900000000014,-21.3428
4406,-123.4490000000001,-20.6678
4407,-122.45900000000006,-19.8533
4408,-121.45800000000044,-18.7904
4409,-120.4680000000004,-18.6102
4410,-119.47800000000036,-19.1327
4411,-118.48800000000033,-19.584
4412,-117.49800000000029,-18.7198
4413,-116.49699999999989,-17.4202
4414,-115.50699999999985,-17.166
4415,-114.51699999999981,-18.8634
4416,-113.52699999999977,-21.1629
4417,-111.53600000000012,-19.069
4418,-110.54600000000008,-16.759
4419,-109.55600000000004,-16.355
4420,-108.566,-16.7004
4421,-107.57599999999996,-16.2643
4422,-106.57500000000034,-16.8752
4423,-105.5850000000003,-18.5304
4424,-104.59500000000027,-17.2869
4425,-103.60500000000023,-15.0558
4426,-102.6150000000002,-14.5776
4427,-101.61399999999979,-14.469
4428,-100.62399999999975,-14.766
4429,-99.6340000000005,-15.5916
4430,-98.64400000000046,-16.2337
4431,-97.65400000000042,-18.2525
4432,-96.66400000000039,-20.7435
4433,-95.66299999999998,-20.2676
4434,-94.67299999999994,-18.3349
4435,-93.68299999999991,-17.502
4436,-92.69299999999987,-16.5079
4437,-91.70299999999983,-16.2633
4438,-90.70200000000021,-18.2768
4439,-89.71200000000017,-16.7699
4440,-88.72200000000014,-15.4502
4441,-87.7320000000001,-14.4029
4442,-86.74200000000006,-14.112
4443,-85.74100000000044,-13.6853
4444,-84.7510000000004,-12.574
4445,-83.76100000000037,-12.5337
4446,-82.77100000000033,-12.8575
4447,-81.78100000000029,-14.862
4448,-80.77999999999989,-14.0183
4449,-79.78999999999985,-13.4696
4450,-78.79999999999981,-12.6164
4451,-77.80999999999977,-11.8487
4452,-76.81999999999974,-12.4547
4453,-75.83000000000048,-12.5221
4454,-74.82900000000008,-12.4323
4455,-73.83900000000004,-11.988
4456,-72.849,-12.3502
4457,-71.85899999999997,-12.4811
4458,-70.86899999999993,-12.1288
4459,-69.86800000000031,-12.3439
4460,-68.87800000000027,-12.4916
4461,-67.88800000000023,-12.0658
4462,-66.8980000000002,-11.7082
4463,-65.90800000000016,-10.686
4464,-64.90699999999975,-8.9812
4465,-63.9170000000005,-8.4101
4466,-62.92700000000046,-8.1436
4467,-61.937000000000424,-8.8348
4468,-60.947000000000386,-11.2084
4469,-59.945999999999984,-6.8793
4470,-58.955999999999946,-7.8866
4471,-57.96599999999991,-7.6648
4472,-56.97599999999987,-8.6851
4473,-51.02500000000006,-7.2635
4474,-48.04400000000038,-6.0797
4475,-47.054000000000315,-2.6794
4476,-46.064000000000306,-1.5479
4477,-45.07400000000024,-3.1046
4478,-44.072999999999865,-1.8479
4479,-43.0829999999998,-2.7106
4480,-42.09299999999979,-1.533
4481,-40.11300000000048,-0.8131
4482,-39.11200000000008,-2.2727
4483,-38.12200000000004,-0.9735
4484,-37.132000000000005,-0.4836
4485,-36.14199999999997,-0.0776
4486,-35.15199999999993,0.4885
4487,-34.151000000000295,1.2774
4488,-33.161000000000286,1.8852
4489,-32.17100000000022,0.6209
4490,-31.18100000000021,0.8876
4491,-30.191000000000145,1.2063
4492,-29.18999999999977,0.1379
4493,-28.2000000000005,0.2629
4494,-27.210000000000463,0.8533
4495,-26.220000000000425,1.3021
4496,-25.230000000000388,1.6025
4497,-24.24000000000035,1.167
4498,-23.238999999999947,1.6213
4499,-22.24899999999991,1.6673
4500,-21.258999999999872,1.2654
4501,-20.268999999999835,1.2125
4502,-19.278999999999797,0.9379
4503,-18.27800000000019,1.2588
4504,-17.288000000000125,2.1766
4505,-16.298000000000116,3.3388
4506,-15.30800000000005,4.3372
4507,-14.31800000000004,4.5636
4508,-13.317000000000405,4.8162
4509,-12.327000000000368,3.9075
4510,-11.33700000000033,2.8098
4511,-10.347000000000293,3.397
4512,-9.357000000000255,3.7593
4513,-8.355999999999852,3.6562
4514,-7.365999999999815,3.084
4515,-6.375999999999777,1.4941
4516,-5.38599999999974,0.6442
4517,-180.0,-18.808
4518,-178.99900000000036,-17.4449
4519,-178.00900000000036,-18.0655
4520,-169.08800000000042,-18.476
4521,-168.08700000000002,-20.484
4522,-167.09699999999998,-23.9002
4523,-166.10699999999994,-23.7747
4524,-165.1169999999999,-24.9366
4525,-164.12699999999987,-23.7729
4526,-163.12600000000026,-20.649
4527,-162.1360000000002,-21.6073
4528,-161.14600000000019,-20.9659
4529,-160.15600000000012,-20.5672
4530,-159.1660000000001,-23.1722
4531,-158.16500000000048,-23.5406
4532,-157.17500000000044,-22.0826
4533,-156.1850000000004,-21.5375
4534,-155.19500000000036,-23.6161
4535,-154.20500000000033,-28.1809
4536,-153.20399999999992,-23.0974
4537,-152.21399999999988,-20.0451
4538,-151.22399999999985,-20.055
4539,-150.2339999999998,-18.9348
4540,-149.24399999999977,-19.1446
4541,-148.24300000000017,-20.0227
4542,-147.2530000000001,-20.1825
4543,-146.2630000000001,-19.477
4544,-145.27300000000002,-20.5378
4545,-142.29200000000034,-19.5364
4546,-141.3020000000003,-17.9976
4547,-140.31200000000027,-18.0951
4548,-139.32200000000023,-20.1919
4549,-138.3320000000002,-21.7414
4550,-137.3309999999998,-22.0796
4551,-136.34099999999975,-20.6006
4552,-135.3510000000005,-18.8357
4553,-134.36100000000044,-22.8346
4554,-133.37100000000044,-22.7226
4555,-132.37,-22.3426
4556,-131.38,-25.7954
4557,-130.38999999999993,-23.9837
4558,-129.39999999999992,-21.8602
4559,-128.40999999999985,-19.7665
4560,-127.40900000000025,-20.2737
4561,-126.41900000000021,-20.7844
4562,-125.42900000000017,-20.8465
4563,-124.43900000000014,-21.0589
4564,-123.4490000000001,-20.4666
4565,-122.45900000000006,-19.4603
4566,-121.45800000000044,-18.9667
4567,-120.4680000000004,-19.4384
4568,-119.47800000000036,-19.2947
4569,-118.48800000000033,-19.54
4570,-117.49800000000029,-18.7819
4571,-116.49699999999989,-17.6843
4572,-115.50699999999985,-17.4463
4573,-114.51699999999981,-18.3845
4574,-113.52699999999977,-20.4047
4575,-110.54600000000008,-16.958
4576,-109.55600000000004,-16.1176
4577,-108.566,-16.5558
4578,-107.57599999999996,-16.4425
4579,-106.57500000000034,-17.0271
4580,-105.5850000000003,-17.6869
4581,-104.59500000000027,-16.114
4582,-103.60500000000023,-14.3362
4583,-102.6150000000002,-13.4004
4584,-101.61399999999979,-13.1676
4585,-100.62399999999975,-14.6501
4586,-99.6340000000005,-14.1764
4587,-98.64400000000046,-15.8492
4588,-97.65400000000042,-18.2723
4589,-96.66400000000039,-20.1801
4590,-95.66299999999998,-20.0056
4591,-94.67299999999994,-18.6206
4592,-93.68299999999991,-17.3239
4593,-92.69299999999987,-16.8841
4594,-91.70299999999983,-15.861
4595,-90.70200000000021,-15.3703
4596,-89.71200000000017,-14.3888
4597,-88.72200000000014,-14.4447
4598,-87.7320000000001,-14.263
4599,-86.74200000000006,-13.9922
4600,-85.74100000000044,-13.7091
4601,-84.7510000000004,-11.5284
4602,-83.76100000000037,-11.0508
4603,-82.77100000000033,-12.3593
4604,-81.78100000000029,-12.7036
4605,-80.77999999999989,-14.0616
4606,-79.78999999999985,-13.9172
4607,-78.79999999999981,-13.0406
4608,-77.80999999999977,-11.3909
4609,-76.81999999999974,-11.9775
4610,-75.83000000000048,-12.0676
4611,-74.82900000000008,-12.141
4612,-73.83900000000004,-12.4849
4613,-72.849,-14.452
4614,-71.85899999999997,-14.3938
4615,-70.86899999999993,-12.8477
4616,-69.86800000000031,-13.2829
4617,-68.87800000000027,-12.441
4618,-67.88800000000023,-11.8151
4619,-66.8980000000002,-10.4341
4620,-65.90800000000016,-8.5311
4621,-64.90699999999975,-8.8159
4622,-63.9170000000005,-8.4614
4623,-62.92700000000046,-8.1065
4624,-61.937000000000424,-9.4913
4625,-60.947000000000386,-10.3941
4626,-59.945999999999984,-8.0864
4627,-58.955999999999946,-8.3253
4628,-57.96599999999991,-7.7369
4629,-56.97599999999987,-8.9413
4630,-55.985999999999834,-9.8532
4631,-54.98500000000021,-7.8277
4632,-52.0150000000001,-5.7525
4633,-51.02500000000006,-5.1183
4634,-48.04400000000038,-3.9827
4635,-47.054000000000315,-1.7412
4636,-46.064000000000306,-1.5377
4637,-45.07400000000024,-4.1107
4638,-44.072999999999865,-3.8565
4639,-43.0829999999998,-2.7423
4640,-42.09299999999979,-1.5481
4641,-41.102999999999724,-0.7743
4642,-40.11300000000048,-1.4198
4643,-39.11200000000008,-2.2768
4644,-38.12200000000004,-1.1263
4645,-37.132000000000005,0.8561
4646,-36.14199999999997,1.1078
4647,-35.15199999999993,0.665
4648,-34.151000000000295,0.6192
4649,-33.161000000000286,1.4907
4650,-32.17100000000022,0.8565
4651,-31.18100000000021,0.6401
4652,-30.191000000000145,0.3123
4653,-29.18999999999977,0.7882
4654,-28.2000000000005,1.3016
4655,-27.210000000000463,1.0286
4656,-26.220000000000425,1.3962
4657,-25.230000000000388,2.0751
4658,-24.24000000000035,1.7613
4659,-23.238999999999947,1.6705
4660,-22.24899999999991,1.6178
4661,-21.258999999999872,1.4143
4662,-20.268999999999835,1.3547
4663,-19.278999999999797,0.737
4664,-18.27800000000019,0.101
4665,-17.288000000000125,0.1379
4666,-16.298000000000116,1.9334
4667,-15.30800000000005,3.5132
4668,-14.31800000000004,3.8103
4669,-13.317000000000405,3.7859
4670,-12.327000000000368,4.3464
4671,-11.33700000000033,2.891
4672,-10.347000000000293,3.5521
4673,-9.357000000000255,3.5518
4674,-8.355999999999852,2.8734
4675,-7.365999999999815,3.015
4676,-180.0,-18.6846
4677,-178.99900000000036,-16.5484
4678,-178.00900000000036,-18.143
4679,-170.07800000000046,-18.0211
4680,-169.08800000000042,-18.3866
4681,-168.08700000000002,-21.0523
4682,-167.09699999999998,-22.4555
4683,-166.10699999999994,-23.2664
4684,-164.12699999999987,-25.5613
4685,-163.12600000000026,-21.1596
4686,-162.1360000000002,-20.4671
4687,-161.14600000000019,-20.7076
4688,-160.15600000000012,-21.9363
4689,-159.1660000000001,-22.6104
4690,-158.16500000000048,-22.3554
4691,-157.17500000000044,-23.113
4692,-156.1850000000004,-22.0941
4693,-155.19500000000036,-24.5561
4694,-154.20500000000033,-27.6684
4695,-153.20399999999992,-23.3744
4696,-152.21399999999988,-20.381
4697,-151.22399999999985,-18.959
4698,-150.2339999999998,-17.1035
4699,-149.24399999999977,-18.5563
4700,-148.24300000000017,-19.4902
4701,-147.2530000000001,-20.3274
4702,-146.2630000000001,-19.6273
4703,-145.27300000000002,-19.6761
4704,-142.29200000000034,-19.0725
4705,-141.3020000000003,-18.1179
4706,-140.31200000000027,-19.1613
4707,-139.32200000000023,-20.9196
4708,-138.3320000000002,-21.0537
4709,-137.3309999999998,-20.4829
4710,-136.34099999999975,-19.7022
4711,-135.3510000000005,-18.8099
4712,-134.36100000000044,-25.2614
4713,-133.37100000000044,-25.5281
4714,-132.37,-23.4092
4715,-131.38,-23.7013
4716,-130.38999999999993,-22.7183
4717,-129.39999999999992,-21.0215
4718,-128.40999999999985,-19.0928
4719,-127.40900000000025,-19.5606
4720,-126.41900000000021,-20.7472
4721,-125.42900000000017,-20.6177
4722,-124.43900000000014,-21.1109
4723,-123.4490000000001,-20.3289
4724,-122.45900000000006,-19.4717
4725,-121.45800000000044,-18.2593
4726,-120.4680000000004,-18.3759
4727,-119.47800000000036,-17.9799
4728,-118.48800000000033,-17.5249
4729,-117.49800000000029,-17.6464
4730,-116.49699999999989,-18.1779
4731,-115.50699999999985,-18.5048
4732,-114.51699999999981,-18.5191
4733,-110.54600000000008,-16.2196
4734,-109.55600000000004,-15.6036
4735,-108.566,-15.9238
4736,-107.57599999999996,-16.0053
4737,-106.57500000000034,-15.8284
4738,-105.5850000000003,-15.4048
4739,-104.59500000000027,-14.6016
4740,-103.60500000000023,-14.4162
4741,-102.6150000000002,-15.3535
4742,-101.61399999999979,-12.0066
4743,-99.6340000000005,-14.7126
4744,-98.64400000000046,-15.7977
4745,-97.65400000000042,-17.8507
4746,-96.66400000000039,-19.5641
4747,-95.66299999999998,-19.7759
4748,-94.67299999999994,-18.2079
4749,-93.68299999999991,-16.7694
4750,-92.69299999999987,-17.1449
4751,-91.70299999999983,-17.8772
4752,-90.70200000000021,-17.3678
4753,-89.71200000000017,-15.5897
4754,-88.72200000000014,-14.3852
4755,-87.7320000000001,-14.2801
4756,-86.74200000000006,-14.4597
4757,-85.74100000000044,-14.4253
4758,-84.7510000000004,-11.8635
4759,-83.76100000000037,-10.6346
4760,-82.77100000000033,-11.5363
4761,-81.78100000000029,-12.8501
4762,-80.77999999999989,-12.7852
4763,-79.78999999999985,-12.7618
4764,-78.79999999999981,-11.7629
4765,-77.80999999999977,-11.6669
4766,-76.81999999999974,-11.7931
4767,-75.83000000000048,-10.4396
4768,-74.82900000000008,-12.4375
4769,-73.83900000000004,-12.929
4770,-72.849,-14.5799
4771,-71.85899999999997,-14.6237
4772,-70.86899999999993,-12.9025
4773,-69.86800000000031,-12.4991
4774,-68.87800000000027,-11.4618
4775,-67.88800000000023,-10.601
4776,-66.8980000000002,-9.5989
4777,-65.90800000000016,-8.2074
4778,-64.90699999999975,-8.3081
4779,-63.9170000000005,-8.0178
4780,-62.92700000000046,-6.8526
4781,-61.937000000000424,-8.4841
4782,-60.947000000000386,-10.668
4783,-58.955999999999946,-8.8765
4784,-57.96599999999991,-7.0714
4785,-56.97599999999987,-7.8037
4786,-55.985999999999834,-9.51
4787,-52.0150000000001,-7.1325
4788,-51.02500000000006,-5.7185
4789,-48.04400000000038,-4.4538
4790,-47.054000000000315,-3.5977
4791,-46.064000000000306,-0.5219
4792,-45.07400000000024,-1.7766
4793,-44.072999999999865,-4.3472
4794,-43.0829999999998,-4.0865
4795,-42.09299999999979,-2.9724
4796,-41.102999999999724,-2.0508
4797,-40.11300000000048,-0.7368
4798,-39.11200000000008,-1.2255
4799,-38.12200000000004,-0.7629
4800,-37.132000000000005,0.7776
4801,-36.14199999999997,1.251
4802,-35.15199999999993,0.5184
4803,-34.151000000000295,-0.2048
4804,-33.161000000000286,0.2293
4805,-31.18100000000021,0.8824
4806,-30.191000000000145,0.7827
4807,-29.18999999999977,2.0515
4808,-28.2000000000005,2.9306
4809,-27.210000000000463,1.4038
4810,-26.220000000000425,0.9213
4811,-25.230000000000388,1.1494
4812,-24.24000000000035,1.9555
4813,-23.238999999999947,1.521
4814,-22.24899999999991,1.6785
4815,-21.258999999999872,1.6946
4816,-20.268999999999835,0.3933
4817,-19.278999999999797,0.1208
4818,-18.27800000000019,-0.8303
4819,-17.288000000000125,-1.3083
4820,-16.298000000000116,0.616
4821,-15.30800000000005,1.6021
4822,-14.31800000000004,3.1567
4823,-13.317000000000405,3.5967
4824,-12.327000000000368,4.3452
4825,-11.33700000000033,2.7243
4826,-10.347000000000293,3.6685
4827,-9.357000000000255,3.7591
4828,-8.355999999999852,3.1746
4829,-7.365999999999815,3.1766
4830,-6.375999999999777,-0.0039
4831,-180.0,-18.0323
4832,-178.99900000000036,-16.8131
4833,-178.00900000000036,-20.4338
4834,-177.0190000000003,-20.6448
4835,-169.08800000000042,-19.3334
4836,-168.08700000000002,-21.6116
4837,-167.09699999999998,-21.8617
4838,-166.10699999999994,-22.0791
4839,-164.12699999999987,-26.8359
4840,-163.12600000000026,-23.1355
4841,-162.1360000000002,-20.3963
4842,-161.14600000000019,-22.08
4843,-160.15600000000012,-24.658
4844,-159.1660000000001,-26.4488
4845,-158.16500000000048,-25.684
4846,-157.17500000000044,-24.5051
4847,-156.1850000000004,-24.6399
4848,-155.19500000000036,-32.2439
4849,-154.20500000000033,-27.6523
4850,-153.20399999999992,-21.2848
4851,-152.21399999999988,-19.2936
4852,-150.2339999999998,-17.033
4853,-149.24399999999977,-19.6668
4854,-148.24300000000017,-20.1293
4855,-147.2530000000001,-20.3056
4856,-146.2630000000001,-19.8638
4857,-145.27300000000002,-19.7456
4858,-144.28300000000002,-19.8789
4859,-143.29299999999995,-20.3691
4860,-142.29200000000034,-20.2603
4861,-141.3020000000003,-19.4683
4862,-140.31200000000027,-20.0446
4863,-139.32200000000023,-19.6559
4864,-138.3320000000002,-18.2334
4865,-137.3309999999998,-18.0656
4866,-136.34099999999975,-20.907
4867,-135.3510000000005,-23.5799
4868,-134.36100000000044,-24.4971
4869,-133.37100000000044,-23.9446
4870,-132.37,-23.4524
4871,-131.38,-24.0777
4872,-130.38999999999993,-22.5503
4873,-129.39999999999992,-20.0869
4874,-128.40999999999985,-18.7453
4875,-127.40900000000025,-20.2824
4876,-126.41900000000021,-21.8411
4877,-125.42900000000017,-20.7321
4878,-124.43900000000014,-21.1511
4879,-123.4490000000001,-20.1955
4880,-122.45900000000006,-19.0686
4881,-121.45800000000044,-18.9574
4882,-120.4680000000004,-17.2892
4883,-119.47800000000036,-16.6354
4884,-118.48800000000033,-16.5551
4885,-117.49800000000029,-17.1313
4886,-116.49699999999989,-17.3829
4887,-115.50699999999985,-17.4628
4888,-114.51699999999981,-17.6254
4889,-110.54600000000008,-14.6099
4890,-109.55600000000004,-14.462
4891,-108.566,-14.7851
4892,-107.57599999999996,-14.9021
4893,-106.57500000000034,-15.2287
4894,-105.5850000000003,-15.1151
4895,-104.59500000000027,-13.81
4896,-103.60500000000023,-13.5385
4897,-101.61399999999979,-18.2217
4898,-100.62399999999975,-15.2335
4899,-99.6340000000005,-14.3107
4900,-98.64400000000046,-15.673
4901,-97.65400000000042,-17.562
4902,-96.66400000000039,-18.9296
4903,-95.66299999999998,-18.4376
4904,-94.67299999999994,-16.9463
4905,-93.68299999999991,-16.124
4906,-92.69299999999987,-16.6955
4907,-91.70299999999983,-19.0072
4908,-90.70200000000021,-19.1683
